artist,track,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,genre
The Hives,Main Offender,50.0,0.43,0.954,5.964280528532017,-4.541,1,0.105,0.261,0.00262,0.155,0.79,135.96,153.16,4,10
Crisix,This Is Resurrection Fest,22.0,0.607,0.878,2.0,-10.327,1,0.0973,0.000264,0.736,0.365,0.225,105.025,167.293,4,8
Santa Cruz,Crossfire,40.0,0.405,0.963,6.0,-2.115,0,0.133,0.000911,0.00476,0.188,0.403,175.068,243.0,4,10
"Marcel Tournier, Magdalena Hoffmann","Images, Suite No. 4, Op. 39: XII. La danse du Moujik",33.0,0.325,0.137,4.0,-22.227,0,0.0376,0.99,0.931,0.105,0.0549,125.973,0.004884716667,4,7
The Dandy Warhols,Bohemian Like You,68.0,0.584,0.931,9.0,-6.158,1,0.0344,0.00315,0.772,0.133,0.694,131.275,211.707,4,6
Jacques Burtin,Le Chemin Clair,24.0,0.57,0.0742,2.0,-22.896,0,0.0634,0.939,0.907,0.332,0.117,129.869,0.005441550000000001,3,7
Jillian Jacqueline,Reasons - Acoustic,45.58235799775177,0.446,0.388,4.0,-6.201,1,0.0405,0.814,0.1773476204719195,0.119,0.581,175.154,0.0030806666699999996,4,0
Carl Bagge Trio,Con Alma,43.0,0.527,0.303,6.0,-18.496,1,0.0365,0.763,0.883,0.0609,0.582,96.469,0.0055,4,7
Skeleton Lipstick,Real Time Lover,22.0,0.608,0.738,9.0,-2.923,1,0.0332,0.361,0.00775,0.7,0.657,90.971,218.901,4,6
Taj Mahal,Catfish Blues,19.0,0.577,0.482,7.0,-11.352,1,0.0352,0.833,0.0999,0.0944,0.813,104.237,329.867,4,2
Rhythm Shaw,All I Was Thinking Of,14.0,0.328,0.0699,2.0,-19.37,1,0.0425,0.908,0.843,0.0897,0.106,91.372,238.627,4,6
Aests,DUCK GROOVE,42.0,0.914,0.752,3.0,-8.085,0,0.0866,0.000507,0.606,0.3,0.614,135.053,142.498,4,6
Black Orchid Empire,Winter Keeps Us Warm,30.0,0.498,0.496,2.0,-7.494,1,0.0291,0.00676,0.00149,0.623,0.153,140.019,241.302,3,10
The Beatles,You've Got To Hide Your Love Away - Remastered,45.58235799775177,0.398,0.392,7.0,-9.05,1,0.0282,0.207,0.1773476204719195,0.102,0.378,184.267,0.0021520000000000003,3,0
OneRepublic,Mercy,38.0,0.471,0.849,11.0,-5.563,1,0.0713,0.015,0.1773476204719195,0.109,0.196,116.404,240.573,4,10
MEDUZA,Lose Control,83.0,0.598,0.526,10.0,-8.659,0,0.0415,0.129,0.1773476204719195,0.14,0.529,123.935,168.387,4,9
Fu Manchu,Intelligent Worship,37.0,0.381,0.897,2.0,-5.784,1,0.0924,0.000328,0.288,0.0592,0.554,146.056,187.053,3,8
"Kumar Sanu, Alka Yagnik",Mera Dil Bhi Kitna Pagal Hai,50.0,0.474,0.498,8.0,-10.146,1,0.0302,0.725,0.1773476204719195,0.0852,0.759,100.93,0.005414883333,4,3
Silvera,Promise,32.0,0.443,0.959,11.0,-7.182,0,0.0586,5.08e-06,0.000452,0.105,0.514,100.017,238.2,4,8
"Georges Bizet, Seiji Ozawa, Orchestre National De France","Bizet: Petite suite from ""Jeux d'enfants"", Op. 22, WD 39: IV. Duo ""Petit mari, petite femme""",20.0,0.183,0.0288,10.0,-30.479,1,0.0452,0.945,0.896,0.0863,0.0386,117.017,0.0034500000000000004,4,7
John Petrucci,Terminal Velocity,43.0,0.47,0.974,4.0,-6.334,1,0.0617,0.00029,0.814,0.106,0.431,95.014,367.707,4,8
Fear Culture,Fake It,29.0,0.524,0.955,7.0,-6.309,1,0.0986,1.9e-05,0.242,0.109,0.334,117.997,197.288,4,8
Bryce Vine,La La Land - Acoustic,61.0,0.734,0.415,1.0,-8.593,0,0.0305,0.559,0.1773476204719195,0.0918,0.364,97.954,137.195,4,9
lavender,home:so long,51.0,0.514,0.664,8.0,-7.482,1,0.12,0.811,0.09,0.348,0.511,86.096,85.957,4,6
Skip James,Cypress Grove Blues,26.0,0.599,0.121,7.0,-18.501,1,0.0583,0.992,0.0419,0.0933,0.568,102.598,189.187,4,2
Daft Punk,Technologic,58.0,0.812,0.516,9.0,-6.963,1,0.224,0.000369,1.09e-05,0.0991,0.633,127.498,284.28,4,6
Nirvana,Love Buzz,64.0,0.479,0.865,5.0,-8.281,0,0.0339,3.1e-05,0.228,0.182,0.77,137.902,215.203,4,6
Smerz,Remember,43.0,0.866,0.48,5.0,-11.812,0,0.155,0.206,0.000163,0.0993,0.566,144.905,236.28,4,1
Ty Segall,Hit It and Quit It,36.0,0.2,0.86,9.0,-6.103,0,0.043,1.16e-05,0.0499,0.0794,0.524,89.774,240.32,4,10
Rocky Trail,Kings of Convenience,59.0,0.549,0.418,6.0,-13.172,1,0.0423,0.788,0.123,0.112,0.692,171.98,0.0035062833329999998,4,0
Phoebe Green,IDK,52.0,0.636,0.774,7.0,-5.219,1,0.0449,0.00335,0.000344,0.076,0.906,109.999,206.662,4,9
Karma To Burn,Fifty Seven,42.0,0.282,0.963,11.0,-5.558,1,0.0584,0.000651,0.566,0.338,0.643,96.155,266.124,4,8
JAY-Z,Big Pimpin',68.0,0.88,0.814,11.0,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,283.067,4,5
Stetsasonic,Talkin' All That Jazz,44.0,0.83,0.817,4.0,-6.539,0,0.077,0.00096,0.000677,0.112,0.622,107.908,288.053,4,5
Bernard Allison,Groove With Me,5.0,0.677,0.72,5.0,-10.376,1,0.0957,0.224,0.00978,0.961,0.85,95.808,303.933,4,10
Giggs,Talkin The Hardest,53.0,0.482,0.834,9.0,-4.262,1,0.256,0.0888,0.1773476204719195,0.167,0.454,117.334,160.627,5,5
Jeff Buckley,Hallelujah,72.0,0.324,0.136,5.964280528532017,-10.33,1,0.0318,0.931,0.00117,0.176,0.0831,97.256,413.827,3,10
Robert Plant,Nothing Takes the Place of You,37.0,0.269,0.289,7.0,-15.028,1,0.0335,0.264,0.108,0.117,0.104,96.774,361.453,4,10
Klone,Yonder,42.0,0.566,0.577,4.0,-5.868,0,0.0292,0.00449,6.32e-05,0.386,0.217,109.938,452.08,4,8
Stabbing Westward,Save Yourself,52.0,0.572,0.859,1.0,-6.785,1,0.0352,2.94e-05,0.253,0.201,0.106,110.034,253.293,4,8
Burna Boy,Kilometre,68.0,0.724,0.806,9.0,-3.993,1,0.175,0.054,0.1773476204719195,0.053,0.449,102.924,152.824,4,9
"Christone ""Kingfish"" Ingram",Rock & Roll,51.0,0.532,0.473,2.0,-7.179,1,0.0295,0.647,8.03e-06,0.0753,0.345,145.072,290.483,3,2
Drive Like Jehu,Golden Brown,30.0,0.335,0.996,11.0,-6.017,0,0.0808,1.98e-05,0.771,0.384,0.167,100.718,194.533,4,10
Deep Purple,When A Blind Man Cries - Non Album B-Side;2012 - Remaster,57.0,0.52,0.274,11.0,-10.661,0,0.0363,0.843,0.0165,0.0724,0.222,64.21,209.246,4,8
Sigrid,Sucker Punch,53.0,0.638,0.642,7.0,-4.422,1,0.0639,0.00153,4.07e-06,0.0826,0.676,165.984,194.323,4,9
Twelve,Talk (feat. Askar and the Ghosts),58.0,0.753,0.715,10.0,-7.437,1,0.0494,0.00839,0.0325,0.105,0.315,123.979,177.842,4,9
Snooky Pryor,Work With Me Annie,34.0,0.66,0.696,9.0,-7.096,1,0.0367,0.448,0.00194,0.0621,0.598,110.016,258.4,4,2
Emmylou Harris,Red Dirt Girl,51.0,0.338,0.447,7.0,-11.091,1,0.0411,0.408,0.1773476204719195,0.402,0.326,79.005,0.004086716670000001,4,0
Eric Clapton,Motherless Children,41.0,0.552,0.827,2.0,-11.81,1,0.0363,0.0212,0.6,0.353,0.764,127.848,291.04,4,10
Thrice,Burn the Fleet,27.0,0.394,0.846,11.0,-6.006,1,0.0409,0.000156,0.00236,0.145,0.347,144.094,226.613,4,10
Lake Street Dive,Hypotheticals - Edit,53.0,0.703,0.691,1.0,-6.121,1,0.0417,0.00544,0.0914,0.23,0.715,164.101,190.648,4,1
HYYTS,Blue & White,39.0,0.591,0.941,8.0,-3.519,1,0.136,0.0407,1.19e-05,0.113,0.421,107.923,222.277,4,9
Kishore Kumar,Muqaddar Ka Sikandar,23.0,0.471,0.649,5.964280528532017,-9.742,0,0.0436,0.636,2.64e-06,0.333,0.707,111.535,0.005368666667000001,4,3
Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix",55.0,0.695,0.687,9.0,-9.075,1,0.0728,0.0024,0.0181,0.174,0.786,159.03,225.027,4,5
MC5,Kick Out The Jams (Original Uncensored Version),45.0,0.345,0.811,1.0,-11.948,0,0.0654,0.0606,0.0466,0.357,0.625,142.834,183.824,4,1
Bantam Lyons,Branque,14.0,0.393,0.777,7.0,-6.206,1,0.0395,0.000969,0.85,0.0823,0.291,154.008,281.733,4,10
In Tua Nua,Seven Into The Sea,6.0,0.477,0.615,11.0,-14.173,0,0.0549,0.00369,0.239,0.519,0.393,130.716,342.573,4,1
Lil Ed & The Blues Imperials,Giving Up On Your Love,31.0,0.627,0.719,5.964280528532017,-3.201,0,0.0287,0.128,0.00662,0.109,0.628,113.146,219.733,4,2
Leon Bridges,River,74.0,0.635,0.184,8.0,-10.785,1,0.0456,0.665,0.1773476204719195,0.146,0.177,128.424,240.2,4,9
The Jesus and Mary Chain,April Skies,54.0,0.545,0.717,3.0,-6.869,1,0.036,0.00417,0.406,0.136,0.589,118.515,239.621,4,6
Itay Levi,Halo Mami,30.0,0.655,0.757,7.0,-2.979,0,0.113,0.264,0.1773476204719195,0.224,0.848,163.963,213.659,4,9
The Hellacopters,By the Grace of God,47.0,0.211,0.973,4.0,-3.292,1,0.154,0.0015,0.1773476204719195,0.0597,0.309,154.295,184.64,4,1
Super Besse,Holod,41.0,0.517,0.881,7.0,-6.079,1,0.0541,0.00709,0.72,0.118,0.832,166.985,292.235,4,6
Circa Waves,Battered & Bruised,47.0,0.793,0.838,5.964280528532017,-5.699,0,0.0306,0.0383,0.0262,0.349,0.657,116.026,143.744,4,6
Go Ahead And Die,Toxic Freedom,36.0,0.261,0.922,9.0,-6.305,1,0.118,6.23e-05,0.0289,0.378,0.31,148.677,205.507,4,8
Griff,Black Hole - Acoustic Version,60.0,0.824,0.3,1.0,-6.678,0,0.0565,0.854,0.1773476204719195,0.174,0.227,112.867,175.98,4,9
Shiruetto,So Long,26.0,0.725,0.804,5.964280528532017,-10.193,0,0.46,0.0796,0.1773476204719195,0.224,0.531,107.965,241.111,4,6
The Kingsmen,Louie Louie,66.0,0.623,0.709,1.0,-9.818,0,0.0636,0.102,0.1773476204719195,0.0967,0.948,122.394,165.381,4,1
The Smashing Pumpkins,Cherub Rock - Remastered 2011,60.0,0.371,0.866,9.0,-7.426,1,0.039,5.91e-06,0.58,0.196,0.447,87.254,298.253,4,10
The Jon Spencer Blues Explosion,Bellbottoms,56.0,0.311,0.882,2.0,-3.26,1,0.215,0.00895,0.205,0.253,0.435,162.189,317.987,4,2
Jack Stauber,Buttercup,76.0,0.705,0.373,7.0,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,208.026,4,9
Netta,Toy,65.0,0.786,0.712,3.0,-5.349,0,0.0678,0.0706,0.1773476204719195,0.236,0.795,130.144,180.231,4,9
KillRadio,"Election Year, Pt. 1",22.0,0.691,0.748,4.0,-9.94,1,0.05,0.0791,1.34e-05,0.115,0.548,103.012,248.932,4,10
Black Sabbath,Neon Knights - 2009 Remaster,42.0,0.419,0.857,1.0,-11.931,1,0.0322,0.000508,0.0101,0.3,0.63,96.296,0.0038615499999999996,4,10
Slowdonia,Nueva Palmira,38.0,0.117,0.061,5.964280528532017,-25.826,1,0.0344,0.839,0.958,0.0928,0.0384,71.661,0.001473966667,4,7
Showbiz & A.G.,You Know - Remix,41.0,0.735,0.853,4.0,-6.921,0,0.321,0.00515,0.1773476204719195,0.089,0.482,88.371,223.96,4,5
"sleep.ing, Faber Drive, Dave Faber",Afterglow,46.0,0.701,0.257,11.0,-10.407,1,0.0319,0.897,0.1773476204719195,0.0963,0.405,111.003,0.00331531667,4,0
John Brim,Ice Cream Man,31.0,0.699,0.532,9.0,-9.765,1,0.0361,0.844,0.000758,0.118,0.682,126.091,167.173,4,2
FEVER 333,WRONG GENERATION,44.0,0.633,0.885,11.0,-2.626,0,0.144,0.0294,0.1773476204719195,0.339,0.394,92.075,142.64,4,10
Pet Deaths,Wind Up Bird,34.0,0.409,0.51,5.964280528532017,-10.333,0,0.0307,0.205,0.0918,0.0813,0.138,137.19,415.746,4,6
Metallica,The Unforgiven,73.0,0.54,0.584,7.0,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,386.493,4,8
Vibe Street,Send Me on My Way,53.0,0.813,0.706,5.964280528532017,-9.482,1,0.0642,0.0696,0.227,0.117,0.557,115.001,0.00431305,4,9
As Everything Unfolds,Take Me There,41.0,0.466,0.938,1.0,-5.176,0,0.0703,0.0023,1.69e-06,0.232,0.287,85.539,221.855,4,8
Angelo King,Killem,35.0,0.751,0.88,5.0,-3.079,0,0.109,0.0599,0.1773476204719195,0.327,0.928,100.047,148.013,4,9
Cheap Trick,I Want You to Want Me,71.0,0.806,0.462,2.0,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,191.227,4,10
StarBoi3,Dick (feat. Doja Cat),85.0,0.647,0.608,9.0,-6.831,1,0.42,0.13,0.1773476204719195,0.0584,0.474,125.994,175.238,4,9
The Kooks,Naive,74.0,0.391,0.808,8.0,-6.209,0,0.0892,0.0759,0.1773476204719195,0.149,0.737,100.304,203.507,4,6
Nelly Furtado,Promiscuous,82.0,0.808,0.97,10.0,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242.293,4,9
You Me At Six,Our House (The Mess We Made),56.0,0.633,0.766,5.964280528532017,-6.696,1,0.0445,0.00791,0.00292,0.253,0.394,133.017,220.528,4,1
George Harrison,All Things Must Pass - 2020 Mix,60.0,0.46,0.586,9.0,-6.32,1,0.0281,0.446,1.74e-05,0.0831,0.489,122.014,0.00378266667,4,0
Bottle It Up (feat. Greta Stanley),"Riley Pearce, Greta Stanley",37.0,0.827,0.519,4.0,-9.547,1,0.0337,0.768,0.00328,0.11,0.812,119.003,0.00309395,4,0
Berried Alive,Figsaw,37.0,0.279,0.969,1.0,-4.005,1,0.334,0.000418,0.659,0.389,0.34,159.794,172.5,4,8
Young M.A,Off the Yak,61.0,0.833,0.766,7.0,-4.309,1,0.406,0.0796,3.82e-06,0.158,0.63,144.916,211.834,4,5
Patrick Sweany,Them Shoes,53.0,0.403,0.394,5.964280528532017,-8.368,1,0.0257,0.426,0.0133,0.135,0.471,81.675,348.707,4,2
New Young Pony Club,Ice Cream,19.0,0.831,0.444,9.0,-5.787,0,0.0433,0.000351,0.000216,0.0724,0.924,121.994,192.12,4,6
Between Oceans,FADE,37.0,0.392,0.951,6.0,-5.992,1,0.116,6.47e-05,0.1773476204719195,0.247,0.438,160.005,201.453,4,10
"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),95.0,0.677,0.696,5.964280528532017,-6.181,1,0.119,0.321,0.1773476204719195,0.42,0.464,90.03,0.003301366667,4,9
Swearin',Grow into a Ghost,25.0,0.326,0.897,1.0,-6.622,0,0.0793,0.0093,0.288,0.115,0.401,164.741,191.493,4,1
Ethan Tasch,Face Again,42.0,0.548,0.543,11.0,-7.309,1,0.0315,0.234,7.64e-06,0.107,0.584,80.979,134.78,4,6
Masters Of Reality,Rabbit One,46.0,0.606,0.457,11.0,-16.129,1,0.0358,0.0987,0.856,0.146,0.213,81.941,213.333,4,10
Bowling Green John Cephas,Guitar & Harmonica Rag,38.0,0.724,0.314,11.0,-10.887,0,0.0718,0.813,0.937,0.146,0.877,114.668,191.667,4,2
"A.R. Rahman, Shashaa Tirupati",Sunn Bhavara,31.0,0.545,0.356,4.0,-15.239,1,0.0937,0.829,0.00053,0.297,0.427,144.235,0.004388883333,4,0
Duran Duran,INVISIBLE,47.0,0.645,0.867,7.0,-2.326,1,0.182,0.119,1.98e-05,0.413,0.337,113.988,191.459,4,9
Foo Fighters,Walk,69.0,0.234,0.865,9.0,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,255.96,4,10
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),94.0,0.65,0.825,5.964280528532017,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191.014,4,9
Killing Joke,Eighties,54.0,0.393,0.964,3.0,-8.838,1,0.144,0.000735,0.0196,0.34,0.352,151.898,239.28,4,6
Bleeding Through,Love Lost In a Hail of Gun Fire,34.0,0.261,0.916,11.0,-6.726,0,0.147,0.00063,0.000339,0.104,0.295,146.328,297.173,4,8
Juhn,Fragancia (with Jay Wheeler),68.0,0.83,0.77,5.0,-3.364,0,0.1,0.444,7.24e-05,0.23,0.739,82.001,237.627,4,9
C. Ramchandra,Qismat Ki Hawa Kabhi Naram,27.0,0.438,0.72,2.0,-8.68,1,0.0614,0.579,0.1773476204719195,0.301,0.94,102.259,0.00387355,4,3
Just Geo,Gorillas In The Bits,10.0,0.836,0.823,11.0,-3.513,0,0.0583,0.00343,0.472,0.0665,0.896,139.968,260.65,4,5
Georgia Drumbeat,Dom Flemons,45.58235799775177,0.473,0.441,11.0,-12.933,0,0.18,0.429,0.899,0.102,0.204,155.739,0.0028409333330000003,4,0
Robert Finley,Make Me Feel Alright,45.58235799775177,0.53,0.751,11.0,-5.279,0,0.0291,0.144,0.0017,0.0874,0.905,124.204,223.707,4,2
"Mohammed Rafi, Asha Bhosle","Uden Jab Jab Zulfen Teri, Pt. 2",23.0,0.521,0.714,6.0,-7.658,1,0.103,0.479,0.000641,0.225,0.96,134.991,0.0049321,4,3
Ruben Haag,Bonez,36.0,0.512,0.151,8.0,-17.262,1,0.0437,0.808,0.0489,0.137,0.805,168.77,0.002433333333,1,7
Sunn 0))),Frost (C),31.0,0.0755,0.0167,5.0,-11.802,1,0.0477,0.162,0.671,0.118,0.0334,75.151,656.934,3,8
Wand,Scarecrow,37.0,0.631,0.883,9.0,-6.683,1,0.0567,0.242,0.454,0.11,0.38,108.005,317.507,4,1
"Peter, Paul and Mary","Don't Think Twice, It's All Right",56.0,0.437,0.104,3.0,-22.533,1,0.0307,0.893,0.00124,0.11,0.544,101.718,0.00327445,4,0
Arctic Monkeys,I Bet You Look Good On The Dancefloor,72.0,0.535,0.948,6.0,-4.19,0,0.0356,0.00225,0.1773476204719195,0.376,0.778,103.183,173.68,4,1
Lynyrd Skynyrd,Cry For The Bad Man,44.0,0.62,0.688,7.0,-9.09,1,0.0539,0.044,0.0097,0.112,0.832,122.986,289.133,4,10
La Dispute,Andria,47.0,0.407,0.858,9.0,-3.973,0,0.11,0.0476,0.1773476204719195,0.206,0.293,141.882,260.96,4,10
newfamiliar,Here For You,36.0,0.724,0.447,6.0,-9.72,0,0.0508,0.697,1.43e-06,0.0971,0.417,123.01,219.429,4,9
Bananagun,Do Yeah,25.0,0.491,0.817,5.964280528532017,-9.656,1,0.0644,0.129,0.0479,0.275,0.895,156.248,177.893,3,6
Saweetie,Fast (Motion),72.0,0.882,0.839,4.0,-3.193,1,0.082,0.156,0.1773476204719195,0.132,0.71,117.032,170.653,4,9
Spank Rock,Bump - Switch Remix,16.0,0.777,0.693,1.0,-10.473,1,0.439,0.246,0.0139,0.249,0.485,126.005,447.0,4,1
My Vitriol,Always: Your Way,35.0,0.278,0.975,4.0,-3.406,1,0.0745,1.04e-05,0.000181,0.0613,0.505,172.335,229.12,4,10
Tommy Castro,Soul Shake,25.0,0.536,0.954,5.964280528532017,-2.616,1,0.0765,0.0302,0.000342,0.0764,0.808,155.837,239.667,4,2
Gang Of Four,At Home He's a Tourist,38.0,0.65,0.518,5.964280528532017,-9.069,1,0.301,0.00721,0.13,0.0969,0.603,138.822,210.867,4,1
Nathaniel Rateliff & The Night Sweats,S.O.B.,66.0,0.699,0.579,1.0,-6.504,1,0.0416,0.267,0.00602,0.452,0.128,109.948,247.613,4,6
Talking Heads,Take Me to the River,3.0,0.66,0.485,2.0,-8.101,1,0.0258,0.244,0.0102,0.0585,0.828,99.828,302.52,4,1
"Kelsea Ballerini, LANY",I Quit Drinking,79.0,0.607,0.418,1.0,-6.997,1,0.0363,0.394,0.1773476204719195,0.182,0.386,95.002,0.00285333333,4,9
Sublime With Rome,Take It or Leave It,56.0,0.677,0.716,9.0,-6.312,1,0.272,0.0367,0.1773476204719195,0.148,0.828,164.022,232.813,4,10
beabadoobee,How Was Your Day?,49.0,0.353,0.392,2.0,-13.039,1,0.0339,0.931,0.0439,0.337,0.168,84.586,260.025,4,6
S1mba,Rover (feat. Piso 21),43.0,0.78,0.601,11.0,-7.858,0,0.119,0.478,0.1773476204719195,0.278,0.765,108.039,211.25,4,9
Big Head Todd and The Monsters,Long Coal Train,37.0,0.58,0.843,4.0,-5.575,0,0.094,0.00321,0.112,0.222,0.666,138.034,231.761,4,2
Willie Mabon,I Don't Know,33.0,0.727,0.0991,8.0,-22.487,1,0.252,0.895,5.81e-06,0.0989,0.663,109.727,190.665,4,2
"Clarence ""Gatemouth"" Brown",Long Way Home,44.0,0.728,0.054,11.0,-22.557,0,0.038,0.91,0.048,0.12,0.425,78.033,338.333,4,2
Mattiel,Those Words,19.0,0.398,0.862,10.0,-5.456,1,0.0468,0.0353,0.000192,0.333,0.845,172.555,223.259,4,1
KidEyes,Come Down,36.0,0.604,0.932,6.0,-3.955,0,0.058,0.0169,0.1773476204719195,0.154,0.307,90.017,188.34,4,10
Big Mama Thornton,Ball N' Chain,37.0,0.292,0.372,10.0,-13.595,1,0.0404,0.355,0.000448,0.286,0.384,75.98,271.2,3,2
Young Stoner Life,Solid (feat. Drake),86.0,0.887,0.485,11.0,-9.358,0,0.2,0.0392,0.1773476204719195,0.141,0.328,125.987,215.693,4,9
Carmen,Bulerias,23.0,0.468,0.86,8.0,-7.361,1,0.135,0.000706,0.00205,0.323,0.665,137.211,323.493,4,10
Better Oblivion Community Center,Dylan Thomas,58.0,0.592,0.805,2.0,-7.995,1,0.0371,0.000128,0.000211,0.0916,0.505,116.072,216.787,4,1
Greta Van Fleet,Edge Of Darkness,58.0,0.456,0.943,9.0,-3.819,1,0.0553,0.00753,0.143,0.078,0.666,148.017,268.4,4,10
FEVER 333,VANDALS,33.0,0.499,0.642,1.0,-5.425,1,0.0631,0.0164,0.925,0.254,0.107,161.945,177.655,4,10
Luca George,Lonely Tonight,39.0,0.882,0.553,5.964280528532017,-5.319,1,0.075,0.149,0.1773476204719195,0.292,0.632,110.971,190.558,4,9
Brian Brohn,Costa Brava,46.0,0.377,0.133,5.964280528532017,-15.975,0,0.0424,0.987,0.933,0.109,0.123,144.425,0.0030926499999999997,4,7
Creedence Clearwater Revival,Bad Moon Rising,45.58235799775177,0.641,0.774,2.0,-5.916,1,0.0278,0.0543,1.05e-05,0.0473,0.942,89.787,0.0023599999999999997,4,10
Pearl Jam,The End,52.0,0.587,0.252,6.0,-10.071,1,0.0358,0.842,0.1773476204719195,0.0946,0.332,117.296,177.4,4,10
Tai Verdes,Stuck in the Middle,69.0,0.872,0.501,9.0,-8.909,1,0.0468,0.371,0.1773476204719195,0.0939,0.848,119.964,196.0,4,9
HousePlants,What's With All The Pine?,30.0,0.73,0.585,1.0,-11.02,1,0.0418,0.187,0.0139,0.0962,0.783,110.031,233.958,4,9
Tracy Chapman,Crossroads,55.0,0.787,0.255,5.964280528532017,-14.733,1,0.0399,0.777,0.00959,0.101,0.6,105.97,251.493,4,2
King Gizzard & The Lizard Wizard,O.N.E.,53.0,0.547,0.647,11.0,-8.53,0,0.0728,0.00431,0.66,0.1,0.404,166.214,220.217,4,10
Ofenbach,Wasted Love (feat. Lagique),87.0,0.734,0.855,6.0,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,139.563,4,9
New Moon Jelly Roll Freedom Rockers,Blues For Yesterday,32.0,0.502,0.472,2.0,-13.662,1,0.161,0.59,0.00267,0.087,0.754,104.404,272.373,4,2
Unified Highway,Headline,44.0,0.73,0.631,7.0,-6.808,0,0.107,0.00576,0.1773476204719195,0.259,0.652,94.976,203.905,4,10
Olivia Rodrigo,deja vu,95.0,0.439,0.61,9.0,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,215.508,4,9
Eydís Evensen,Wandering II,49.0,0.0951,0.155,7.0,-20.447,0,0.0342,0.865,0.776,0.0922,0.138,163.072,159.747,3,1
Pist-on,Grey Flap,27.0,0.349,0.672,6.0,-8.193,0,0.0366,0.00184,3.71e-05,0.245,0.236,77.375,237.893,4,10
MOD SUN,Karma,60.0,0.461,0.825,8.0,-3.583,1,0.115,0.0246,0.1773476204719195,0.224,0.412,198.045,159.394,4,9
Hero The Band,Trouble In My Mind,37.0,0.514,0.948,5.964280528532017,-3.888,1,0.0599,7.36e-05,1.24e-05,0.113,0.343,160.009,233.827,4,10
The Futureheads,Hounds of Love,56.0,0.36,0.895,9.0,-3.795,1,0.117,0.0329,1.18e-06,0.06,0.424,168.214,182.68,4,10
The Anix,My Eyes,47.0,0.4,0.906,5.964280528532017,-4.761,1,0.058,5.12e-05,0.657,0.278,0.227,100.052,315.15,4,1
Daryl Hall & John Oates,You Make My Dreams (Come True),78.0,0.751,0.501,5.0,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,190.627,4,10
The Specials,A Message to You Rudy - 2002 Remaster,64.0,0.906,0.45,5.964280528532017,-8.003,1,0.0627,0.149,0.000232,0.168,0.969,103.476,172.6,4,10
Blindside,Silence,39.0,0.414,0.484,6.0,-13.059,1,0.0464,0.982,0.617,0.116,0.305,113.26,337.067,1,10
Noah Cunane,BOY WITH A BROKEN HEART,49.0,0.616,0.753,7.0,-5.912,1,0.0485,0.106,0.1773476204719195,0.267,0.553,85.002,178.932,4,5
Meena,Just As I Am,29.0,0.559,0.542,8.0,-6.523,1,0.0362,0.404,1.06e-05,0.208,0.359,129.241,383.947,3,2
EKKSTACY,Uncomparable,56.0,0.865,0.226,3.0,-14.259,0,0.0925,0.749,0.000917,0.0656,0.675,113.979,105.487,4,5
Dullah Beatz,Final Stage,12.0,0.655,0.723,7.0,-5.017,1,0.0457,5.77e-05,0.913,0.125,0.591,139.933,411.895,4,5
Bush,The Chemicals Between Us - Remastered,50.0,0.51,0.957,7.0,-3.968,1,0.149,0.00268,0.0697,0.267,0.389,97.642,217.493,4,10
Rick Ross,B.M.F. (Blowin' Money Fast),45.58235799775177,0.72,0.863,2.0,-4.226,1,0.0562,0.0174,0.1773476204719195,0.178,0.363,139.98,250.307,4,5
Smilez and Southstar,Tell Me,49.0,0.693,0.88,11.0,-3.228,0,0.0661,0.0901,0.1773476204719195,0.211,0.397,88.088,278.8,4,5
TOOL,Opiate,53.0,0.29,0.728,8.0,-9.929,1,0.115,0.000495,0.402,0.128,0.0487,162.744,510.587,4,8
Arlo Parks,Redondo Beach - Reprise by La Blogothèque,46.0,0.499,0.0705,5.964280528532017,-15.036,1,0.0387,0.934,0.1773476204719195,0.0992,0.268,106.566,252.04,4,6
CABAL,Innocent Blood (feat. Jason Evans),34.0,0.547,0.955,5.964280528532017,-6.288,1,0.122,7.57e-06,0.949,0.395,0.303,119.998,230.625,4,8
Alcest,Protection,45.0,0.156,0.901,6.0,-8.03,1,0.0562,1.99e-05,0.806,0.035,0.171,145.627,349.969,3,8
Skyzoo,Bed-Stuy is Burning,50.0,0.654,0.949,1.0,-3.489,1,0.326,0.423,3.23e-05,0.0947,0.649,92.878,307.596,4,5
